project,message,level,rule_id,location,report_name
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 166:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 170:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 171:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 172:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 173:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 174:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 175:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 176:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 177:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 178:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 179:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 180:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 181:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 183:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 185:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 187:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 188:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 189:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 190:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 191:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 192:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 193:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 194:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 196:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 199:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 202:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 205:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 208:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 211:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 215:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 218:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 221:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 224:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 227:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 230:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 233:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 236:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 239:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 242:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 245:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 248:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 251:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 254:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 257:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 260:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 263:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 267:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 270:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 271:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
efcore,"The call to `Void ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(String,String)` may trigger the following issue: null (from the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)` on line 291) is dereferenced in the call to `ProcedurallyGeneratedQueryExecutor.AddExpectedFailure(...)`.",error,NULLPTR_DEREFERENCE,file:/home/msedlyarskiy/benchmark/projects/efcore/test/EFCore.Specification.Tests/TestUtilities/QueryTestGeneration/ProceduralQueryExpressionGenerator.cs 274:9,efcore_artifacts_EFCore.Cosmos.FunctionalTests.sarif
